id,name,year,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,valence,popularity
5dWfl2PBpKHpBVdz95wxK1,No Letting Go,2003,0.0479,0.496,202013,0.819,0.000215,0.177,-5.656,Mode.MINOR,0.0444,0.317,65
6x53SJOV1PAZ8ZUwH4NFXQ,Knockin' da Boots,1993,0.155,0.726,330945,0.501,0.0,0.0893,-13.884,Mode.MINOR,0.154,0.582,65
1Ti8nW5kOkv33Swl3DZveQ,A Woman Can Change A Man,1965,0.657,0.519,164867,0.687,0.0,0.399,-13.092,Mode.MAJOR,0.432,0.836,4
30cSNer6TV8x2utjULVeQ5,SOS,2006,0.004,0.677,238920,0.671,5.07e-05,0.413,-4.905,Mode.MAJOR,0.0361,0.527,79
0jtLwaA1Y2Da0xrNSJEgs0,I'll Get Over You - Remastered,1976,0.628,0.575,211427,0.333,0.0,0.0854,-12.545,Mode.MAJOR,0.0386,0.486,42
6ZJaKG7NSGFsFJUrQJKbtE,That's The Way God Planned It,1972,0.457,0.361,206507,0.608,0.00371,0.471,-9.031,Mode.MAJOR,0.0417,0.722,24
1uGht4m9AVY641N2DzoPpi,Misery,1995,4.86e-05,0.38,264360,0.643,2.67e-05,0.244,-8.304,Mode.MAJOR,0.0287,0.297,42
5xEM5hIgJ1jjgcEBfpkt2F,Complicated,2002,0.0572,0.585,244507,0.776,7.74e-06,0.3,-5.898,Mode.MAJOR,0.0459,0.427,82
0s6e7ZafqOAUBDoQYGmxrc,Every Little Step,1989,0.00721,0.797,237240,0.656,0.0,0.0377,-11.601,Mode.MAJOR,0.0404,0.948,66
3G69vJMWsX6ZohTykad2AU,One,1992,0.245,0.392,276187,0.534,0.00104,0.155,-8.793,Mode.MAJOR,0.0369,0.325,78
6kkHnD5hJK75kHRRR2zUJG,Get Up and Boogie (That's Right) - Radio Mix,1976,0.119,0.801,170067,0.545,0.00194,0.079,-14.876,Mode.MAJOR,0.0306,0.966,41
0ELr9zHfJsONOvp6LgDLDg,I Can't Say Goodbye To You,1981,0.737,0.472,230320,0.233,0.0029,0.116,-15.137,Mode.MAJOR,0.0327,0.211,48
7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,2003,0.0206,0.647,249627,0.729,0.0489,0.134,-6.251,Mode.MAJOR,0.0236,0.687,74
0zqy3ss4CwD6u4QPksS0nI,8 Out Of 10,2018,0.161,0.527,195720,0.689,0.0,0.498,-7.87,Mode.MAJOR,0.741,0.31,61
3Nf8oGn1okobzjDcFCvT6n,I'll Stand by You,1994,0.3,0.438,240760,0.606,4.49e-06,0.0754,-6.549,Mode.MAJOR,0.0305,0.266,74
01Nl8C2RuzukJWbOfYxsU6,La Noche Sin Tí,1972,0.0024,0.49,341952,0.895,0.0,0.0901,-5.851,Mode.MINOR,0.05,0.354,42
6wBMTv8yTiNh50fqTkT0JC,Everybody Everybody,1990,0.00363,0.712,247002,0.785,6.95e-06,0.0878,-6.418,Mode.MINOR,0.0386,0.975,60
0Aqi7ArnBrGblW5T6p2jmD,Falling,2020,0.123,0.785,159382,0.431,0.0,0.0887,-8.756,Mode.MINOR,0.0364,0.236,78
7t3yEWJXS4ZZE64JyJDJIg,DONE.,2013,0.322,0.65,205267,0.89,0.0,0.0543,-2.995,Mode.MAJOR,0.0366,0.757,51
5t1OvYkhjQzWrxlE3UcDb6,"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992",1992,0.671,0.401,263933,0.489,0.0,0.887,-9.919,Mode.MAJOR,0.0328,0.303,53
4jnPGIKO0aljX74CmUA2CH,How Could I Let You Get Away,1972,0.749,0.605,229773,0.325,8.79e-06,0.216,-12.716,Mode.MAJOR,0.0274,0.671,39
2Oa1dGCX3zBfnQKLk0TgTD,The Wind,2012,0.221,0.688,176800,0.947,0.0,0.284,-4.097,Mode.MAJOR,0.0545,0.878,47
7awqK0yaR0e4nsL1WH4rOu,Limbo Rock,1962,0.319,0.751,122853,0.78,0.364,0.073,-8.593,Mode.MAJOR,0.0281,0.951,28
2CaxgnHBHuiOYIGIyvMbCl,Whiskey Girl,2004,0.014,0.65,239533,0.845,0.0,0.335,-5.272,Mode.MAJOR,0.0499,0.61,65
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,1977,0.0644,0.828,257800,0.492,0.00428,0.128,-9.744,Mode.MAJOR,0.0276,0.789,87
635mzxhITS1xY3AVSLKgyD,Breathe,2004,0.0279,0.644,211773,0.753,0.00227,0.108,-4.296,Mode.MAJOR,0.0391,0.209,56
6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,2020,0.125,0.782,188344,0.559,0.0,0.385,-7.106,Mode.MINOR,0.0767,0.685,79
6TrKUjYGgJzPxWPViUmSeZ,"Seventh Son - Live At Whisky A Go-Go, Los Angeles, CA / 1965",1965,0.501,0.517,170467,0.635,0.0,0.938,-10.731,Mode.MAJOR,0.0682,0.842,24
1M1dfIMTeh5b0UHqhNeCsA,Drummin' Up A Storm,1962,0.0277,0.73,140400,0.715,0.899,0.0401,-17.952,Mode.MAJOR,0.0374,0.547,17
5UsiMHzHpuoGnG7RpBZkfJ,1900 Yesterday,1971,0.897,0.605,177693,0.234,0.00151,0.114,-17.226,Mode.MAJOR,0.0265,0.4,24
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,1983,0.225,0.692,216933,0.711,0.0,0.12,-7.498,Mode.MINOR,0.0317,0.875,85
3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,2005,0.00165,0.662,188960,0.741,0.0303,0.114,-5.406,Mode.MAJOR,0.0334,0.404,76
3up3fJWzT9VXVmPWuALqed,Entourage,2006,0.0404,0.831,235067,0.79,0.0,0.122,-1.578,Mode.MINOR,0.039,0.937,40
3mDOHVY9MWZOTODSNF5GBj,Indian Reservation (The Lament of the Cherokee Reservation Indian),1971,0.284,0.639,171933,0.385,0.00193,0.0873,-13.253,Mode.MAJOR,0.0759,0.209,47
5dNGORzxFb5z3v7vSAFkTU,Beachin',2014,0.344,0.527,191040,0.902,4.63e-05,0.0669,-5.352,Mode.MAJOR,0.0601,0.709,59
2IOQOWr4P14saZqZlM7k84,No One Else (feat. Da Brat),1996,0.185,0.782,260467,0.515,1.34e-05,0.0577,-8.215,Mode.MINOR,0.3,0.791,43
2mEk0VdrbDJ11DBC6Y92mh,Edge Of A Broken Heart,1989,0.0113,0.619,265333,0.751,7.87e-05,0.123,-11.568,Mode.MINOR,0.0417,0.532,54
0eifvmNPHWaSh4IKNR4Xva,To Be With You - 2021 Remastered,1992,0.359,0.688,208080,0.284,0.0,0.127,-13.577,Mode.MAJOR,0.0574,0.482,70
6BD1X1PeV5UzYUdiVaD2yL,Show Me The Way,1976,0.434,0.7,243267,0.726,1.1e-06,0.0963,-7.717,Mode.MAJOR,0.0329,0.641,69
1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,2005,0.0932,0.693,196093,0.823,0.0,0.328,-3.761,Mode.MAJOR,0.0726,0.741,74
28Wn8iIMnBiZ60V5HkQyFm,Hey Leonardo (She Likes Me for Me),1999,0.0384,0.612,207227,0.871,1.19e-06,0.0957,-2.965,Mode.MAJOR,0.0386,0.702,52
5W7BcYDIaeXnpG3e39T7hJ,How To Love,2011,0.000177,0.644,240307,0.661,5.23e-06,0.108,-6.093,Mode.MAJOR,0.0418,0.272,69
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,2001,0.143,0.843,270507,0.806,0.0,0.0771,-5.946,Mode.MINOR,0.269,0.613,84
3DOxMCaNBNvnjSzpHUSjE3,Leave (Get Out),2004,0.161,0.697,242840,0.565,4.73e-05,0.082,-6.899,Mode.MAJOR,0.201,0.457,70
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,2008,0.00172,0.542,203347,0.905,0.0104,0.136,-5.653,Mode.MAJOR,0.054,0.374,85
48obzdkQV1biEq8cPsGLys,Last Kiss,1964,0.262,0.746,148680,0.482,0.0,0.0671,-7.919,Mode.MINOR,0.0471,0.698,44
4yt90IbMhzW8ed7pV90rJ8,Tell Me To My Face,1967,0.0637,0.363,172880,0.593,0.0,0.146,-8.661,Mode.MAJOR,0.0376,0.839,4
6jjXwmG1czQP9krzlFsaDw,Stop the Wedding,1962,0.85,0.416,166661,0.353,0.000178,0.287,-9.482,Mode.MAJOR,0.04,0.665,34
0Y5iHUJ35MRznhbI8zx1b1,Look Into My Eyes,1990,0.0212,0.475,313841,0.806,0.00174,0.0714,-11.891,Mode.MAJOR,0.0481,0.962,38
7cA3PnUQDlUyBBwpRozQeo,One Man Band,2020,0.677,0.706,186240,0.358,0.0,0.107,-8.331,Mode.MAJOR,0.0347,0.478,77
33SBmnZOEZMPEbxEpREQyE,Poor Jenny,1959,0.568,0.628,131533,0.621,1.87e-05,0.108,-11.171,Mode.MAJOR,0.0426,0.881,15
4SmiFk4zGbPVf0vvoSDvuG,Too Blind to See It,1991,0.000403,0.776,211200,0.585,0.227,0.0737,-11.551,Mode.MAJOR,0.0361,0.698,43
39UXaEcfOP4Yii2iCej2zE,"The Wreck of the ""John B""",1960,0.876,0.76,169440,0.344,0.000419,0.0456,-14.854,Mode.MAJOR,0.0451,0.851,11
76nj1zdc9VYx6LkGhwVRzk,You Always Come Back (To Hurting Me),1973,0.847,0.526,140920,0.322,0.0,0.0986,-10.555,Mode.MAJOR,0.0275,0.509,37
45Szkclj1lt4ubm7RFK68t,Runaway,1961,0.153,0.594,137307,0.533,1.49e-05,0.172,-7.993,Mode.MINOR,0.0438,0.729,65
4WnYuVFXe6Si4fZqkxbnvS,Hold My Hand,1995,0.208,0.22,258333,0.769,0.0,0.0985,-5.125,Mode.MAJOR,0.054,0.495,63
7MRCd5tmZ2iURu4elcBsuH,You Gonna Make Me Love Somebody Else,1979,0.251,0.8,270787,0.72,0.0127,0.0866,-7.839,Mode.MINOR,0.051,0.955,42
19i5F6KdCVpClxFHvIwNa3,Bad Boy,1960,0.414,0.579,143147,0.323,1.39e-05,0.141,-11.462,Mode.MAJOR,0.036,0.518,10
20cxkM7p4UVyvolZGSPJ9b,Love Me Tomorrow - 2009 Remaster,1983,0.105,0.519,309533,0.531,0.000288,0.312,-6.923,Mode.MINOR,0.0339,0.489,37
0qvlhVNm7L5IWabWF5hlEL,Rock The Boat,2002,0.0702,0.637,274733,0.725,0.00438,0.203,-5.073,Mode.MAJOR,0.0333,0.415,70
5DqdesEfbRyOlSS3Tf6c29,It's You,2019,0.374,0.732,212607,0.463,0.0,0.194,-6.972,Mode.MINOR,0.0287,0.397,79
1mr9ZUNWfCUClBDhYbCErx,If Looks Could Kill,1986,0.0777,0.508,220415,0.947,0.0,0.712,-6.995,Mode.MINOR,0.085,0.691,52
4TCc369aRPRubv1m8R1TBG,Got What I Got,2020,0.621,0.512,178147,0.58,1.72e-05,0.513,-6.658,Mode.MINOR,0.029,0.303,67
3VGBUfN2EOVHJ4Y92yIh2f,With A Girl Like You,1966,0.497,0.65,128493,0.68,6.77e-05,0.186,-11.057,Mode.MAJOR,0.0485,0.604,53
6Hn9Uc1mMNfqChXU3txNke,Mad,2009,0.661,0.727,254533,0.649,0.0,0.111,-5.356,Mode.MAJOR,0.0338,0.669,72
15vrb7RIDVq0n44vMGJOz5,No Hurry,2012,0.375,0.565,226227,0.531,0.0,0.312,-5.809,Mode.MAJOR,0.0287,0.407,51
542C7PqR1oEfl63hlhQO4V,The Most Beautiful Girl,1973,0.661,0.576,161907,0.318,7.47e-06,0.167,-14.366,Mode.MAJOR,0.0286,0.41,62
5CZ40GBx1sQ9agT82CLQCT,traitor,2021,0.691,0.38,229227,0.339,0.0,0.12,-7.885,Mode.MAJOR,0.0338,0.0849,88
6zeDYmP3ARpURvpK29Q09P,Someday,1999,0.0105,0.745,242800,0.682,0.0862,0.21,-4.39,Mode.MINOR,0.0287,0.938,63
03i9ehMBCqbxKw7wwEycFZ,Only in My Dreams,1987,0.125,0.612,233400,0.796,0.00488,0.0888,-10.871,Mode.MAJOR,0.0396,0.899,51
7nu9JKvNCQ0y41fQZpQHmD,"Soul Sister, Brown Sugar",1969,0.347,0.635,149986,0.637,0.0,0.343,-7.938,Mode.MAJOR,0.0614,0.704,24
4LxIGAVfcQIw0zAQRyFhU8,Motownphilly,1991,0.0143,0.754,235227,0.857,2.14e-05,0.278,-9.699,Mode.MAJOR,0.0605,0.785,61
5e3YOg6fIkP0wD5TyxcHOH,Cult of Personality,1989,0.00164,0.504,294827,0.918,2.12e-05,0.78,-3.463,Mode.MAJOR,0.0517,0.539,69
2wbbw0UcpKf8fNjy7oRLbA,Evil Woman Don't Play Your Games With Me,1969,0.0288,0.625,229213,0.744,0.00134,0.287,-6.506,Mode.MAJOR,0.0867,0.906,10
7kmfQ2QHwGqRCxVHDv5mzo,Damn I Wish I Was Your Lover,1992,0.22,0.546,323267,0.781,1.51e-05,0.363,-9.439,Mode.MINOR,0.0506,0.539,56
6qLfdfOdfrpD1B0V67eJpy,What Kind of Fool (feat. Barry Gibb),1981,0.39,0.511,245640,0.245,0.0,0.401,-16.755,Mode.MAJOR,0.0396,0.143,56
0OntrGboEWlx1r1fsSgdHu,Please Tell Me Why (2019 - Remaster),1966,0.0153,0.278,92573,0.561,0.0,0.105,-9.077,Mode.MAJOR,0.036,0.924,3
1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,2014,0.634,0.566,241693,0.664,0.0,0.116,-5.303,Mode.MINOR,0.0464,0.437,80
2WZLKjf4pUgS1hEkUxARYj,The Lady Is a Tramp,1996,0.932,0.582,175427,0.594,0.89,0.0838,-8.726,Mode.MAJOR,0.0326,0.923,1
4lCF99jVlxFpiAPCuvPfga,Nothin' At All,1986,0.0878,0.592,247566,0.761,1.57e-05,0.234,-6.947,Mode.MAJOR,0.0292,0.507,51
6SpLc7EXZIPpy0sVko0aoU,Misery Business,2007,0.00272,0.517,211520,0.906,9.26e-06,0.113,-3.677,Mode.MAJOR,0.0735,0.731,77
2wYKNcoqKW4IEcllj42xz1,Good Times - 2018 Remaster,1979,0.0818,0.869,486187,0.503,0.00837,0.187,-12.804,Mode.MAJOR,0.0479,0.914,60
7nXq1vaZiz7PdbfojpPjW5,Fighter,2003,0.235,0.435,245960,0.92,0.000353,0.552,-1.357,Mode.MINOR,0.201,0.45,69
2dgFqylK6gyILa4HY65u0y,I'm Ready,2014,0.0108,0.628,227311,0.867,0.0,0.308,-3.555,Mode.MAJOR,0.0913,0.597,59
138UHyclyMPbTJ2S1N3KgE,Here I Stand,1963,0.705,0.559,122360,0.732,0.0,0.457,-6.334,Mode.MAJOR,0.053,0.466,4
560ROSxJmpRIIp89O1AVLB,Don't Mess Up A Good Thing,1965,0.587,0.709,173827,0.633,4.54e-06,0.109,-6.74,Mode.MINOR,0.0743,0.929,30
1IV8T9xWxJc0tSEFJit25F,Let the Good Times Roll,1960,0.66,0.585,171773,0.454,0.0,0.586,-9.366,Mode.MAJOR,0.288,0.654,44
215JYyyUnrJ98NK3KEwu6d,Soak Up The Sun,2002,0.0398,0.717,292307,0.733,0.0,0.136,-4.985,Mode.MAJOR,0.0427,0.713,64
6fPfnKoiVqv4F9yQjQi7Pf,I Walk Alone,1968,0.787,0.427,197827,0.218,0.00192,0.111,-15.008,Mode.MAJOR,0.0362,0.381,33
6qspW4YKycviDFjHBOaqUY,Waterfalls,1996,0.311,0.769,279507,0.505,7.49e-05,0.0777,-7.345,Mode.MAJOR,0.0829,0.757,76
4sG2lkGzzYu7CAT0Z2V8Vu,Our Love Is Here To Stay,1978,0.863,0.399,209960,0.0971,3.83e-06,0.0715,-14.966,Mode.MAJOR,0.0285,0.135,52
5gys5nzVQIYhgHIfiOJYva,Take It On the Run,1981,0.0958,0.371,239680,0.758,0.0,0.116,-5.679,Mode.MAJOR,0.036,0.452,70
1fDKsQrMYOTGHYgyIxycmM,Just a Dream,1958,0.801,0.484,151347,0.456,0.0,0.119,-5.927,Mode.MAJOR,0.0406,0.708,1
7xl2NWfTiZzTycHhDwws7u,Blue Money - 1999 Remaster,1971,0.787,0.665,228107,0.46,0.0015,0.0601,-14.902,Mode.MAJOR,0.041,0.819,32
4z8D58IC56O0JH2B818SkX,Ain't Even Done With The Night,1981,0.201,0.791,279067,0.7,0.000312,0.0562,-6.96,Mode.MAJOR,0.0297,0.8,58
4BKGhFzEF2EmnmOXJZsM3t,Wanna Make Love (Come Flick My Bic) - Remastered 2012,1976,0.185,0.848,210467,0.646,2.36e-06,0.0995,-9.377,Mode.MAJOR,0.0561,0.968,9
19qkesdHjvJEZztR8kFuY3,Early in the Morning,1958,0.719,0.609,134920,0.609,0.0,0.148,-13.835,Mode.MAJOR,0.0297,0.959,14
0mZNKyrUmsrlDRoYHWsyMu,I Want A New Drug,1984,0.0786,0.672,211840,0.897,6.4e-06,0.389,-4.92,Mode.MAJOR,0.0541,0.777,56
1XTgqedadpTqNod7SvpiP1,A Bad Goodbye (with Wynonna),1993,0.8,0.401,219293,0.261,1.63e-06,0.215,-10.409,Mode.MAJOR,0.0315,0.192,42
6Gfmj0HbpvxTdW0sdlzTDU,My Wish,2006,0.0307,0.548,248280,0.769,5.53e-06,0.0867,-4.853,Mode.MAJOR,0.0312,0.388,66
1fMGRxKRtIKNyaMMGrzInM,Good Morning Judge,1977,0.0185,0.737,174667,0.642,0.00415,0.0726,-9.492,Mode.MAJOR,0.0916,0.467,51
5JlH51YDYsGj2dyEJKKjcN,Alright,2009,0.0527,0.601,231920,0.806,0.0,0.185,-4.579,Mode.MAJOR,0.0345,0.711,70
5hChuUMe5iHfjkXgzj1D4b,Track Star,2021,0.381,0.641,199706,0.598,0.0,0.0921,-5.7,Mode.MINOR,0.324,0.285,56
5R8dQOPq8haW94K7mgERlO,Poker Face,2009,0.118,0.851,237200,0.806,1.64e-06,0.121,-4.62,Mode.MAJOR,0.0787,0.787,80
66ZBkOR0Q2bQEM42Pbj7hQ,I'll Be,2000,0.643,0.586,268867,0.423,0.0,0.129,-9.951,Mode.MAJOR,0.0267,0.268,39
6JJ2cZDIEp7ldcB4yDtgjP,Cover Me,1967,0.341,0.503,170520,0.251,2.24e-05,0.511,-11.052,Mode.MAJOR,0.026,0.491,32
5tVA6TkbaAH9QMITTQRrNv,Free Fallin',1990,0.212,0.623,256000,0.449,0.0,0.0613,-13.333,Mode.MAJOR,0.0253,0.572,80
60jzFy6Nn4M0iD1d94oteF,Rude Boy,2010,0.113,0.563,222920,0.75,0.0,0.0788,-4.496,Mode.MAJOR,0.127,0.812,80
51OPErNxOFv7Qv0LQKeQZ5,Caribbean,1959,0.78,0.726,152693,0.867,8.02e-06,0.159,-2.531,Mode.MAJOR,0.0303,0.94,12
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,1997,0.00832,0.64,268360,0.864,0.0,0.123,-6.576,Mode.MAJOR,0.0314,0.701,77
0LVvnJs7eOuHIkWwjWHEWF,Bernadette,1967,0.0892,0.655,181840,0.8,0.0,0.491,-8.375,Mode.MAJOR,0.029,0.695,51
3Z2tPWiNiIpg8UMMoowHIk,We Are The World,1985,0.189,0.528,427333,0.447,0.0,0.0745,-15.255,Mode.MAJOR,0.0435,0.292,73
4JqusF4byBFBfcv43ZPyjc,Talking In Your Sleep,1978,0.834,0.443,174520,0.216,0.0,0.116,-11.209,Mode.MAJOR,0.0345,0.181,50
0NTk9120h5oAiJPuR9GRcY,Lucky In Love,1985,0.00753,0.7,373693,0.738,3.89e-05,0.0495,-7.206,Mode.MINOR,0.124,0.486,36
6NFyWDv5CjfwuzoCkw47Xf,Delicate,2018,0.216,0.75,232253,0.404,0.000357,0.0911,-10.178,Mode.MINOR,0.0682,0.0499,86
7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,1984,0.145,0.431,267360,0.723,0.0,0.374,-5.887,Mode.MAJOR,0.0568,0.19,81
0yfNXxlyXdmP0ue1iJijx1,Come Undone,1993,0.0423,0.542,256520,0.793,3.95e-06,0.0814,-8.203,Mode.MAJOR,0.053,0.708,72
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,2016,0.152,0.774,219147,0.753,0.0,0.0371,-5.446,Mode.MINOR,0.0517,0.896,84
7DisJ6gAPpdFgMimZjcYxl,Couldn't Get It Right,1977,0.0234,0.727,198947,0.641,0.0136,0.109,-11.074,Mode.MAJOR,0.0392,0.652,57
6BDzQttUdcszjA8Fxqo1zQ,Here We Go Again!,1993,0.0112,0.788,260400,0.778,0.024,0.225,-9.825,Mode.MINOR,0.0758,0.596,40
36osy3lTtOYL5GYJrUYafx,Sweet November,1992,0.237,0.505,286333,0.438,0.0,0.503,-10.942,Mode.MAJOR,0.0447,0.346,31
2HM42m9OHA1kEHbB5j7rDk,When the Night Comes,1989,0.111,0.535,288733,0.63,0.000297,0.3,-9.776,Mode.MAJOR,0.028,0.454,35
20IjsA4PoP8gz6mWySdsmf,The Matador,1963,0.522,0.279,164107,0.55,0.00939,0.237,-11.029,Mode.MAJOR,0.0416,0.581,21
4JfuiOWlWCkjP6OKurHjSn,Walk This Way,1977,0.0115,0.653,220311,0.73,1.02e-05,0.0776,-10.613,Mode.MAJOR,0.0429,0.894,77
4HD9SLK4s9rwRyuFt3n8N7,Same Boat,2021,0.0523,0.486,190452,0.838,0.0,0.0845,-5.407,Mode.MAJOR,0.0617,0.664,58
6uyiyatWPCqC59Mm4rO8xL,One Of Them Girls,2020,0.29,0.643,188893,0.79,0.0,0.107,-6.079,Mode.MAJOR,0.0461,0.808,75
1VCpk2RhA2ZYVnKEf6hMXg,You Are My Sunshine,1962,0.684,0.483,178840,0.295,2.64e-06,0.0911,-16.4,Mode.MAJOR,0.0454,0.651,47
1mMYaXpT65iZDtvfRA9EkE,Fresh,1985,0.00912,0.838,266560,0.381,0.0988,0.0364,-16.867,Mode.MINOR,0.0351,0.95,66
6kCJMxv445L2okuTiou1fR,Tell Her About It,1983,0.00777,0.565,229200,0.894,0.0,0.49,-5.241,Mode.MAJOR,0.175,0.737,61
1MeTDprAANy4JqeIkxohn5,Serious - Extended Remix,1987,0.146,0.869,332487,0.563,1.36e-05,0.0727,-9.251,Mode.MINOR,0.0588,0.775,27
0H4tjVFyQTABUyYhmy0wsU,Can This Be Real?,1974,0.655,0.435,208040,0.294,3.56e-06,0.138,-14.779,Mode.MAJOR,0.0315,0.712,33
3IVaPHncIZWWNjfg29HVLq,Love T.K.O.,1980,0.367,0.779,299120,0.543,0.000443,0.0541,-10.544,Mode.MINOR,0.0923,0.842,61
3x4yV0hW5Ve3TKhFkXSqFn,If You Had My Love,1999,0.0645,0.68,266000,0.625,5.81e-05,0.109,-7.0,Mode.MINOR,0.0353,0.814,66
0lnIJmgcUpEpe4AZACjayW,Sorry,2016,0.00175,0.775,232560,0.598,4.44e-06,0.253,-7.274,Mode.MAJOR,0.0535,0.356,69
34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",1986,0.241,0.544,215133,0.897,0.0,0.13,-6.056,Mode.MINOR,0.0471,0.647,76
5jsw9uXEGuKyJzs0boZ1bT,Stitches,2015,0.0151,0.752,206880,0.754,0.0,0.0486,-6.684,Mode.MAJOR,0.0615,0.755,78
7dP5CWoAZlHVBzNAsSxYP1,Proud of the House We Built,2007,0.0638,0.617,226187,0.789,0.00481,0.11,-4.973,Mode.MAJOR,0.0445,0.546,41
16HL6HBaqUhWBaxcHMrZEF,Goodbye Baby,1958,0.91,0.694,129333,0.547,0.0555,0.0996,-12.623,Mode.MAJOR,0.0291,0.764,19
1o9VePckQ360ICcIl2Kil4,"Turn Around, Look At Me - 1961 version",1962,0.849,0.312,156000,0.335,1.34e-05,0.269,-11.944,Mode.MAJOR,0.0298,0.17,21
2owX09XMfbzBCVLUfJiGqJ,Runaround - Early Version,1960,0.943,0.372,154467,0.137,1.98e-05,0.125,-14.791,Mode.MINOR,0.0396,0.328,31
2CDNjonGoGIrfGzAdhbOAF,A Fifth Of Beethoven,1976,0.176,0.718,183400,0.669,0.822,0.0581,-7.283,Mode.MINOR,0.0446,0.824,23
0gTEvnqaTPmrDvzbKZtQuw,The Ballad Of Jayne,1990,0.0291,0.474,274107,0.369,5.86e-05,0.128,-14.216,Mode.MAJOR,0.0296,0.156,52
5zmaypMaWb21FUGBxbw8hT,Black Balloon,2000,0.057,0.339,249533,0.625,0.000102,0.229,-8.57,Mode.MAJOR,0.028,0.334,63
0hc44Di7G79vgVhwEwgZbJ,Iko Iko,1965,0.431,0.914,126500,0.664,0.000186,0.168,-10.437,Mode.MINOR,0.229,0.946,57
1T4iwEA2ySieXjWxjiMVWs,Your Wildest Dreams,1986,0.289,0.534,291000,0.582,0.0338,0.283,-15.997,Mode.MAJOR,0.0374,0.653,55
7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,2008,0.188,0.638,262467,0.656,0.0,0.146,-5.886,Mode.MAJOR,0.0357,0.225,79
4NQfrmGs9iQXVQI9IpRhjM,The Thrill Is Gone,1969,0.344,0.547,324733,0.46,0.442,0.0983,-8.759,Mode.MINOR,0.0256,0.543,65
1lItf5ZXJc1by9SbPeljFd,Juju on That Beat (TZ Anthem),2016,0.00381,0.807,144244,0.887,0.0,0.391,-3.892,Mode.MAJOR,0.275,0.78,59
0o218zC3mFf0zqyiCR19We,Chantilly Lace,1972,0.741,0.564,170027,0.71,0.000111,0.782,-9.174,Mode.MAJOR,0.0435,0.901,40
46eHxWRKmtYhUHPDRgclt6,Careless Whisper,2009,6.07e-05,0.469,296973,0.943,0.00547,0.0717,-4.196,Mode.MAJOR,0.102,0.358,67
5kvMLw3iuA2dHH7FLFDgsM,Fake Friends,1983,0.0659,0.492,204413,0.834,0.0,0.117,-6.784,Mode.MAJOR,0.112,0.675,30
2feekrJqyB9lBEBgC54IQn,I Still Believe,1999,0.174,0.612,236467,0.521,0.0,0.103,-7.647,Mode.MAJOR,0.0304,0.175,56
5Y11OSMr5hqiEu8ZJoXU17,Breakdance - Radio Edit,1984,0.000775,0.691,207240,0.803,0.175,0.123,-7.464,Mode.MINOR,0.0501,0.533,39
35Iy0Neh1ewQapV6n0td6X,Dial My Heart,1989,0.0288,0.733,264840,0.65,0.0432,0.0558,-11.793,Mode.MINOR,0.0694,0.811,37
4eoli5b55cvAkvwP4tB1TF,Live and Learn,1992,0.0794,0.744,262333,0.894,0.0,0.139,-9.448,Mode.MINOR,0.0711,0.683,41
1BogZ2vCN97dA7dYvTYeou,Scarlet Ribbons (For Her Hair) (feat. Jim Ed Brown),1959,0.911,0.457,159493,0.228,0.0002,0.139,-11.901,Mode.MAJOR,0.0269,0.231,18
2AtBXRPCZhtIqSGF5ap33B,Anything,1995,0.43,0.686,321000,0.454,0.00021,0.286,-10.928,Mode.MINOR,0.0328,0.645,53
2lwwrWVKdf3LR9lbbhnr6R,Float On,2004,0.013,0.649,208467,0.888,2.23e-06,0.0888,-4.807,Mode.MAJOR,0.0293,0.553,76
7jgZiwNyTH08evb3bDLfIy,What's So Different?,1999,0.00941,0.798,235400,0.616,5.09e-06,0.0637,-8.788,Mode.MINOR,0.151,0.96,40
6sbXGUn9V9ZaLwLdOfpKRE,Larger Than Life,1999,0.11,0.661,232827,0.973,1.74e-05,0.617,-2.994,Mode.MINOR,0.037,0.75,71
6buXDkw3Gv4fQC1OZKUhnR,Try,2015,0.807,0.603,224573,0.376,0.0,0.108,-9.77,Mode.MAJOR,0.0288,0.538,60
5qtwzv99vOr5UTwnTixn7j,Know Your Enemy,2009,0.0016,0.56,190987,0.958,4.96e-05,0.0643,-3.245,Mode.MAJOR,0.0412,0.961,67
1vIsPpjkRBJyFBbYdQNopN,Shoeshine Boy,1975,0.326,0.641,195493,0.661,2.46e-05,0.11,-10.621,Mode.MAJOR,0.0491,0.941,27
